Function Name,Frequency,Percentage
get_total_time,2,0.0023656880603723594
raw_hochsten,2,0.0023656880603723594
fan,2,0.0023656880603723594
separate,2,0.0023656880603723594
lawn_assess,2,0.0023656880603723594
lawn_equals,2,0.0023656880603723594
lawn_try_mow,2,0.0023656880603723594
lawn_mow,2,0.0023656880603723594
lawn_print,2,0.0023656880603723594
lawn_copy,2,0.0023656880603723594
lawn_create_fresh,2,0.0023656880603723594
lawn_create,2,0.0023656880603723594
match_case,2,0.0023656880603723594
descensort,2,0.0023656880603723594
hash_empty,2,0.0023656880603723594
bubblesort1,2,0.0023656880603723594
bubblesort2,2,0.0023656880603723594
playdeceitfullwar,2,0.0023656880603723594
playnormalwar,2,0.0023656880603723594
verificaDiagonal,2,0.0023656880603723594
verificaLinCol,2,0.0023656880603723594
test_stat,2,0.0023656880603723594
Nbpos,2,0.0023656880603723594
WhoWon,2,0.0023656880603723594
achievable,2,0.0023656880603723594
ascensort,2,0.0023656880603723594
print1,2,0.0023656880603723594
fieldcompare,2,0.0023656880603723594
Gana,2,0.0023656880603723594
not_max,2,0.0023656880603723594
setzeroes,2,0.0023656880603723594
optimizeManeuver,2,0.0023656880603723594
player_won,2,0.0023656880603723594
set_true,2,0.0023656880603723594
mtest,2,0.0023656880603723594
testwinner,2,0.0023656880603723594
hasBlanks,2,0.0023656880603723594
makeManeuverDown,2,0.0023656880603723594
hasWinner,2,0.0023656880603723594
sameChar,2,0.0023656880603723594
isPalLL,2,0.0023656880603723594
is_completed,2,0.0023656880603723594
isCorrect,2,0.0023656880603723594
check_minor_diag,2,0.0023656880603723594
check_major_diag,2,0.0023656880603723594
show_board,2,0.0023656880603723594
printm,2,0.0023656880603723594
digitGet,2,0.0023656880603723594
readDigits,2,0.0023656880603723594
take_farm_or_go_for_X,2,0.0023656880603723594
TicTocToe,2,0.0023656880603723594
Winner,2,0.0023656880603723594
countInvalid,2,0.0023656880603723594
rmax,2,0.0023656880603723594
A2012_1,2,0.0023656880603723594
min_matrix,2,0.0023656880603723594
findLeastTime,2,0.0023656880603723594
notDone,2,0.0023656880603723594
owon,2,0.0023656880603723594
bellatrix,2,0.0023656880603723594
gotAllDigits,2,0.0023656880603723594
simplify,2,0.0023656880603723594
ResetHashtable,2,0.0023656880603723594
outputToFile,2,0.0023656880603723594
FindLastEmptyface,2,0.0023656880603723594
horizontalCheck,2,0.0023656880603723594
genFromRow,2,0.0023656880603723594
genFromCol,2,0.0023656880603723594
IsSquare,2,0.0023656880603723594
IsFinished,2,0.0023656880603723594
IsWon,2,0.0023656880603723594
IsPerfectSquare,2,0.0023656880603723594
SwapFaces,2,0.0023656880603723594
CheckPallindrome,2,0.0023656880603723594
backwards,2,0.0023656880603723594
test_input,2,0.0023656880603723594
is_farm_better,2,0.0023656880603723594
Bubble_sort,2,0.0023656880603723594
tabuleiro,2,0.0023656880603723594
real_flip,2,0.0023656880603723594
reset_array,2,0.0023656880603723594
fullCheck,2,0.0023656880603723594
findcolmax,2,0.0023656880603723594
findlinemax,2,0.0023656880603723594
all_digits_covered,2,0.0023656880603723594
count_happy_side,2,0.0023656880603723594
descend,2,0.0023656880603723594
check_ord,2,0.0023656880603723594
decide_flip,2,0.0023656880603723594
atom_check,2,0.0023656880603723594
setGrassLength,2,0.0023656880603723594
getGrassLength,2,0.0023656880603723594
codejam2014C,2,0.0023656880603723594
trabalho,2,0.0023656880603723594
novaColuna,2,0.0023656880603723594
novaLinha,2,0.0023656880603723594
maximoColuna,2,0.0023656880603723594
maximoLinha,2,0.0023656880603723594
inicial,2,0.0023656880603723594
codejam2014B,2,0.0023656880603723594
saida,2,0.0023656880603723594
is_valide,2,0.0023656880603723594
check_not_complete,2,0.0023656880603723594
procLawn,2,0.0023656880603723594
isXWin,2,0.0023656880603723594
manage_game,2,0.0023656880603723594
corta,2,0.0023656880603723594
invertep,2,0.0023656880603723594
isRight,2,0.0023656880603723594
wri,2,0.0023656880603723594
lineJudge,2,0.0023656880603723594
optNDW,2,0.0023656880603723594
checkLawn,2,0.0023656880603723594
does_it_satisfay,2,0.0023656880603723594
findfns,2,0.0023656880603723594
checkpali,2,0.0023656880603723594
optNW,2,0.0023656880603723594
checkBoardFillCondition,2,0.0023656880603723594
checkWinCondition,2,0.0023656880603723594
optKW,2,0.0023656880603723594
re_initGvars,2,0.0023656880603723594
isPallin,2,0.0023656880603723594
whowon,2,0.0023656880603723594
is_pali,2,0.0023656880603723594
checkAllChest,2,0.0023656880603723594
verticalCheck,2,0.0023656880603723594
rabin,2,0.0023656880603723594
isOWin,2,0.0023656880603723594
getLawn,2,0.0023656880603723594
isntPossRow,2,0.0023656880603723594
procField,2,0.0023656880603723594
getField,2,0.0023656880603723594
cancutcol,2,0.0023656880603723594
cancutrow,2,0.0023656880603723594
haswon,2,0.0023656880603723594
clear_possible_array,2,0.0023656880603723594
find_equal_or_higher,2,0.0023656880603723594
init_valide,2,0.0023656880603723594
print_valide,2,0.0023656880603723594
who_Win,2,0.0023656880603723594
verific,2,0.0023656880603723594
check_is_P,2,0.0023656880603723594
check_is_T,2,0.0023656880603723594
check_is_O,2,0.0023656880603723594
check_is_X,2,0.0023656880603723594
my_round,2,0.0023656880603723594
deceifulWar,2,0.0023656880603723594
median3,2,0.0023656880603723594
insiruire,2,0.0023656880603723594
RevengePancakes,2,0.0023656880603723594
isntPossCol,2,0.0023656880603723594
col_hochsten,2,0.0023656880603723594
col_connectivity,2,0.0023656880603723594
calc_sieve,2,0.0023656880603723594
cookie_calc,2,0.0023656880603723594
stringify,2,0.0023656880603723594
is_lawn_possible,2,0.0023656880603723594
load_lawn,2,0.0023656880603723594
load_board,2,0.0023656880603723594
updateDigit,2,0.0023656880603723594
game_state_for_board,2,0.0023656880603723594
ADD_LINE,2,0.0023656880603723594
build_lines,2,0.0023656880603723594
isrev,2,0.0023656880603723594
columncheck,2,0.0023656880603723594
checkBucket,2,0.0023656880603723594
print_jamcoin,2,0.0023656880603723594
name,2,0.0023656880603723594
findW,2,0.0023656880603723594
are_all9s,2,0.0023656880603723594
next_palindrom,2,0.0023656880603723594
next_palindromUtil,2,0.0023656880603723594
fair_squares_in,2,0.0023656880603723594
removeDigits,2,0.0023656880603723594
max_square_possible,2,0.0023656880603723594
log_game_drawn_statement,2,0.0023656880603723594
log_game_not_completed_statement,2,0.0023656880603723594
has_O_won,2,0.0023656880603723594
testCoin,2,0.0023656880603723594
printJamcoins,2,0.0023656880603723594
mkDivs,2,0.0023656880603723594
breakd,2,0.0023656880603723594
findCookies,2,0.0023656880603723594
findCookies2,2,0.0023656880603723594
cget,2,0.0023656880603723594
game_state,2,0.0023656880603723594
right2left_diagonal_won,2,0.0023656880603723594
left2right_diagonal_won,2,0.0023656880603723594
top_row_won,2,0.0023656880603723594
checkAllPlus,2,0.0023656880603723594
middle_row2_won,2,0.0023656880603723594
middle_row1_won,2,0.0023656880603723594
bottom_row_won,2,0.0023656880603723594
right_column_won,2,0.0023656880603723594
middle_column2_won,2,0.0023656880603723594
middle_column1_won,2,0.0023656880603723594
flagchecker,2,0.0023656880603723594
left_column_won,2,0.0023656880603723594
single_test,2,0.0023656880603723594
checkFair,2,0.0023656880603723594
has_X_won,2,0.0023656880603723594
makeNextString,2,0.0023656880603723594
log_winning_statement,2,0.0023656880603723594
status_of,2,0.0023656880603723594
raw_connectivity,2,0.0023656880603723594
initTab,2,0.0023656880603723594
game_completed,2,0.0023656880603723594
reset_table,2,0.0023656880603723594
is_sleeping,2,0.0023656880603723594
who_has_won,2,0.0023656880603723594
fsCount,2,0.0023656880603723594
think_digits,2,0.0023656880603723594
is_happy_side,2,0.0023656880603723594
firstdiv,2,0.0023656880603723594
compar_double,2,0.0023656880603723594
firstdiv2,2,0.0023656880603723594
addNumber,2,0.0023656880603723594
has_not_completed,2,0.0023656880603723594
testNumber,2,0.0023656880603723594
col_check,2,0.0023656880603723594
diag_check,2,0.0023656880603723594
eval_testcase,2,0.0023656880603723594
read_testcase,2,0.0023656880603723594
print_testcase,2,0.0023656880603723594
line_search,2,0.0023656880603723594
genList,2,0.0023656880603723594
bs_le,2,0.0023656880603723594
bs_ge,2,0.0023656880603723594
test_palindrom,2,0.0023656880603723594
GameState,2,0.0023656880603723594
cheat,2,0.0023656880603723594
noncheat,2,0.0023656880603723594
status_of_diagonals,2,0.0023656880603723594
status_of_columns,2,0.0023656880603723594
status_of_rows,2,0.0023656880603723594
scan_board,2,0.0023656880603723594
diagonal_wise,2,0.0023656880603723594
column_wise,2,0.0023656880603723594
row_wise,2,0.0023656880603723594
is_ready,2,0.0023656880603723594
gameWar,2,0.0023656880603723594
gameDWar,2,0.0023656880603723594
fixIt,2,0.0023656880603723594
printMat,2,0.0023656880603723594
cmpDouble,2,0.0023656880603723594
build_stack,2,0.0023656880603723594
palin_check,2,0.0023656880603723594
check_res,2,0.0023656880603723594
is_win,2,0.0023656880603723594
findCommon,2,0.0023656880603723594
bestStratagy,2,0.0023656880603723594
getRow,2,0.0023656880603723594
compareRows,2,0.0023656880603723594
lawn_init,2,0.0023656880603723594
reArrangeStack,2,0.0023656880603723594
row_mowable,2,0.0023656880603723594
printgrid,2,0.0023656880603723594
mayor,2,0.0023656880603723594
comparaInv,2,0.0023656880603723594
isPolindrome,2,0.0023656880603723594
is_ending,2,0.0023656880603723594
init_sheep,2,0.0023656880603723594
SquareRoot,2,0.0023656880603723594
addToArray,2,0.0023656880603723594
analyze_dia,2,0.0023656880603723594
analyze_column,2,0.0023656880603723594
analyze_row,2,0.0023656880603723594
isexist,2,0.0023656880603723594
column_mowable,2,0.0023656880603723594
input_array,2,0.0023656880603723594
testColuna,2,0.0023656880603723594
testLinha,2,0.0023656880603723594
check_tic,2,0.0023656880603723594
iterateString,2,0.0023656880603723594
judgeWin,2,0.0023656880603723594
judgeDraw,2,0.0023656880603723594
nextHigh,2,0.0023656880603723594
check_all_squares_filled,2,0.0023656880603723594
win_diagonal,2,0.0023656880603723594
Time_cookie,2,0.0023656880603723594
readRow,2,0.0023656880603723594
fairsquare,2,0.0023656880603723594
check_empty,2,0.0023656880603723594
is_palind,2,0.0023656880603723594
checkNumbers,2,0.0023656880603723594
resetArr,2,0.0023656880603723594
decToBin,2,0.0023656880603723594
check_diamond,2,0.0023656880603723594
check_raw,2,0.0023656880603723594
checkdiagonal2,2,0.0023656880603723594
checkdiagonal1,2,0.0023656880603723594
visit_all,2,0.0023656880603723594
doesWork,2,0.0023656880603723594
writeNumber,2,0.0023656880603723594
all_plus,2,0.0023656880603723594
getPal,2,0.0023656880603723594
flip_num,2,0.0023656880603723594
fillrow,2,0.0023656880603723594
getstate,2,0.0023656880603723594
isAsleep,2,0.0023656880603723594
naomi_optimal,2,0.0023656880603723594
qcomp,2,0.0023656880603723594
n_farm,2,0.0023656880603723594
single_game,2,0.0023656880603723594
win_vertical,2,0.0023656880603723594
win_horizontal,2,0.0023656880603723594
isGameNotOver,2,0.0023656880603723594
colchk,2,0.0023656880603723594
update1,2,0.0023656880603723594
is_game_complete,2,0.0023656880603723594
getWinner,2,0.0023656880603723594
judge_complete,2,0.0023656880603723594
judge_diagonal,2,0.0023656880603723594
judge_column,2,0.0023656880603723594
update2,2,0.0023656880603723594
force_check,2,0.0023656880603723594
minc,2,0.0023656880603723594
compare_func,2,0.0023656880603723594
getdouble,2,0.0023656880603723594
getch,2,0.0023656880603723594
ungetch1,2,0.0023656880603723594
numlong,2,0.0023656880603723594
fnc,2,0.0023656880603723594
parsefile,2,0.0023656880603723594
checkwinner,2,0.0023656880603723594
FindLastNum,2,0.0023656880603723594
elementFound,2,0.0023656880603723594
lawn_mowable,2,0.0023656880603723594
square_mowable,2,0.0023656880603723594
rowchk,2,0.0023656880603723594
diagchk,2,0.0023656880603723594
isPlayerWin,2,0.0023656880603723594
check_re,2,0.0023656880603723594
pelindrome,2,0.0023656880603723594
PrintLine,2,0.0023656880603723594
LinesAreEqual,2,0.0023656880603723594
GetMin,2,0.0023656880603723594
CheckLine,2,0.0023656880603723594
nextLow,2,0.0023656880603723594
farm_buy_time,2,0.0023656880603723594
req_time,2,0.0023656880603723594
driver,2,0.0023656880603723594
cookieTime,2,0.0023656880603723594
timeToX,2,0.0023656880603723594
Sheep,2,0.0023656880603723594
check_stack,2,0.0023656880603723594
resInt,2,0.0023656880603723594
calcInt,2,0.0023656880603723594
isRaizPal,2,0.0023656880603723594
storeDigits,2,0.0023656880603723594
valD,2,0.0023656880603723594
valC,2,0.0023656880603723594
valL,2,0.0023656880603723594
parseC,2,0.0023656880603723594
dioCheck,2,0.0023656880603723594
colCheck,2,0.0023656880603723594
ascend,2,0.0023656880603723594
judge_have_empty,2,0.0023656880603723594
CheckVictory,2,0.0023656880603723594
is_g,2,0.0023656880603723594
dict,2,0.0023656880603723594
p1,2,0.0023656880603723594
getrightmostmin,2,0.0023656880603723594
fill_grass_table,2,0.0023656880603723594
count_same,2,0.0023656880603723594
count_max,2,0.0023656880603723594
fill_board,2,0.0023656880603723594
judge_board,2,0.0023656880603723594
judge_board_win,2,0.0023656880603723594
selected_cost,2,0.0023656880603723594
is_proper_sequence,2,0.0023656880603723594
table,2,0.0023656880603723594
getrightmostplus,2,0.0023656880603723594
readnum,2,0.0023656880603723594
sortNum,2,0.0023656880603723594
bt_nodes,2,0.0023656880603723594
controlla_punti,2,0.0023656880603723594
controlla_vincita,2,0.0023656880603723594
printM,2,0.0023656880603723594
Determine,2,0.0023656880603723594
DiagonalCheck,2,0.0023656880603723594
VerticalCheck,2,0.0023656880603723594
HorizontalCheck,2,0.0023656880603723594
CheckAll,2,0.0023656880603723594
checkEmpty,2,0.0023656880603723594
bignum_reset,2,0.0023656880603723594
fillflag,2,0.0023656880603723594
canMowColumn,2,0.0023656880603723594
canMowRow,2,0.0023656880603723594
isValidPattern,2,0.0023656880603723594
checkflag,2,0.0023656880603723594
resetLawn,2,0.0023656880603723594
determineStringWinner,2,0.0023656880603723594
determineState,2,0.0023656880603723594
invertBit,2,0.0023656880603723594
binaryConvert,2,0.0023656880603723594
printBigNum,2,0.0023656880603723594
upvalue,2,0.0023656880603723594
expandToEvenDigit,2,0.0023656880603723594
expandToOddDigit,2,0.0023656880603723594
tictactoe,2,0.0023656880603723594
check_lawn,2,0.0023656880603723594
checksquare,2,0.0023656880603723594
bit,2,0.0023656880603723594
readbin,2,0.0023656880603723594
ScanState,2,0.0023656880603723594
DigitCheck,2,0.0023656880603723594
TimeWithFarm,2,0.0023656880603723594
setBV,2,0.0023656880603723594
chkx,2,0.0023656880603723594
PrintMessage,2,0.0023656880603723594
transform_copy_sort,2,0.0023656880603723594
fromBinary,2,0.0023656880603723594
Rout,2,0.0023656880603723594
QSE,2,0.0023656880603723594
QSA,2,0.0023656880603723594
ComputeTotal,2,0.0023656880603723594
ComputeAns,2,0.0023656880603723594
checkDiagonals,2,0.0023656880603723594
finddigits,2,0.0023656880603723594
slen,2,0.0023656880603723594
digitsSave,2,0.0023656880603723594
checkColumns,2,0.0023656880603723594
maxColumn,2,0.0023656880603723594
maxRow,2,0.0023656880603723594
sleepCount,2,0.0023656880603723594
test_prime,2,0.0023656880603723594
dodigits,2,0.0023656880603723594
printB,2,0.0023656880603723594
printN,2,0.0023656880603723594
printP,2,0.0023656880603723594
somaB,2,0.0023656880603723594
turn_first,2,0.0023656880603723594
chky,2,0.0023656880603723594
FindLastNeutral,2,0.0023656880603723594
flipBit,2,0.0023656880603723594
set_char,2,0.0023656880603723594
diag2,2,0.0023656880603723594
diag1,2,0.0023656880603723594
judge_cross,2,0.0023656880603723594
judge_vertical,2,0.0023656880603723594
judge_horizontal,2,0.0023656880603723594
procuraponto,2,0.0023656880603723594
procurax,2,0.0023656880603723594
procurao,2,0.0023656880603723594
getUBound,2,0.0023656880603723594
getLBound,2,0.0023656880603723594
slept,2,0.0023656880603723594
ispeli,2,0.0023656880603723594
ConvertToBase,2,0.0023656880603723594
binary_esq,2,0.0023656880603723594
countStack,2,0.0023656880603723594
binary_dir,2,0.0023656880603723594
FindFirstNeutral,2,0.0023656880603723594
rowcol,2,0.0023656880603723594
bits_set,2,0.0023656880603723594
checkMap,2,0.0023656880603723594
bignum_add,2,0.0023656880603723594
check_dot,2,0.0023656880603723594
noAbsMajor,2,0.0023656880603723594
test_line,2,0.0023656880603723594
board_status,2,0.0023656880603723594
resetalpha,2,0.0023656880603723594
ss,2,0.0023656880603723594
max_index,2,0.0023656880603723594
lg,2,0.0023656880603723594
insertionsort,2,0.0023656880603723594
find_f_s,2,0.0023656880603723594
GetCurrentMax,2,0.0023656880603723594
getIndexMax,2,0.0023656880603723594
compare_pair,2,0.0023656880603723594
situation,2,0.0023656880603723594
rectext,2,0.0023656880603723594
dcomp,2,0.0023656880603723594
do_evac,2,0.0023656880603723594
cmpFunc,2,0.0023656880603723594
is_valid_pattern,2,0.0023656880603723594
is_valid_element,2,0.0023656880603723594
checkForMajority,2,0.0023656880603723594
analyze_table,2,0.0023656880603723594
maxheapify,2,0.0023656880603723594
check_board_and_print,2,0.0023656880603723594
test_column,2,0.0023656880603723594
test_pattern,2,0.0023656880603723594
evaluate_pattern,2,0.0023656880603723594
solveRow,2,0.0023656880603723594
get_palindromes,2,0.0023656880603723594
hey,2,0.0023656880603723594
calculate_flips,2,0.0023656880603723594
max_N,2,0.0023656880603723594
max_M,2,0.0023656880603723594
check_data,2,0.0023656880603723594
bit_array_from_number,2,0.0023656880603723594
copy_diagonal,2,0.0023656880603723594
doTurn,2,0.0023656880603723594
copy_vertical,2,0.0023656880603723594
check_h,2,0.0023656880603723594
check_v,2,0.0023656880603723594
